Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Teagan Quitoriano,HOU,TE,4.0,7,7,1.0,14,2.0,113,16.14,16.14,5.0,0.71,52,10.71,2,0.29,2,0.29,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,1.0,14,2.0,5.0,0.71,0,0.0,0.0,0.84,23.3,3.33,2.0,3.65,3.44,4,0,2,1,0,0.17,0.0,2.18,26.8,3.83,3.0,4.1,3.98,4,1,1,1,0,0.17,0.0,3.05,30.3,4.33,4.0,4.57,4.52,5,1,0,1,0,0.17,0.0,3.21
Tanner Hudson,CIN,TE,2.0,6,10,1.67,15,2.5,132,22.0,13.2,8.0,1.33,27,14.33,1,0.17,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10,1.67,15,2.5,8.0,1.33,0,0.0,0.0,0.78,13.2,2.2,2.0,1.97,2.65,5,0,1,0,0,0.0,0.0,1.65,18.2,3.03,2.75,2.49,3.57,5,0,1,0,0,0.0,0.0,2.84,23.2,3.87,3.5,3.05,4.47,5,1,0,0,0,0.0,0.0,2.69
Adam Trautman,DEN,TE,2.0,13,18,1.38,22,1.69,207,15.92,11.5,9.0,0.69,22,12.08,2,0.15,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,18,1.38,22,1.69,9.0,0.69,0,0.0,0.0,1.0,26.7,2.05,1.6,2.39,2.36,12,0,0,1,0,0.08,0.0,1.87,35.7,2.75,2.2,2.66,3.18,12,0,0,1,0,0.08,0.0,2.78,44.7,3.44,2.7,2.99,4.0,12,0,1,0,0,0.0,0.0,2.85
Marcedes Lewis,CHI,TE,3.0,6,6,1.0,7,1.17,66,11.0,11.0,5.0,0.83,31,11.0,1,0.17,2,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6,1.0,7,1.17,5.0,0.83,0,0.0,0.0,0.78,20.6,3.43,1.95,3.52,3.58,4,0,1,1,0,0.2,0.0,2.03,23.6,3.93,2.2,3.73,4.19,4,1,0,1,0,0.2,0.0,2.71,26.6,4.43,2.65,3.96,4.8,5,0,1,0,0,0.0,0.0,2.43
Mitchell Wilcox,NE,TE,3.0,9,17,1.89,18,2.0,139,15.44,8.18,6.0,0.67,19,10.33,0,0.0,1,0.11,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17,1.89,18,2.0,6.0,0.67,0,0.0,0.0,0.93,19.9,2.21,1.3,2.86,2.43,8,0,0,1,0,0.12,0.0,1.73,28.4,3.16,1.8,3.38,3.44,7,1,0,1,0,0.12,0.0,2.62,36.9,4.1,2.3,4.01,4.43,7,0,1,1,0,0.12,0.0,2.84
James Mitchell,DET,TE,3.0,8,11,1.38,11,1.38,113,14.12,10.27,7.0,0.88,22,12.0,2,0.25,1,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11,1.38,11,1.38,7.0,0.88,0,0.0,0.0,0.88,17.3,2.16,1.45,2.06,2.58,7,0,1,0,0,0.0,0.0,1.55,22.8,2.85,2.1,2.23,3.45,7,0,1,0,0,0.0,0.0,2.52,28.3,3.54,2.85,2.41,4.34,7,1,0,0,0,0.0,0.0,2.66
Mo Alie-Cox,IND,TE,4.0,14,19,1.36,28,2.0,189,13.5,9.95,9.0,0.64,34,8.36,1,0.07,3,0.21,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,1.36,28,2.0,9.0,0.64,1,0.07,0.05,1.0,34.9,2.49,0.9,5.48,2.33,12,0,1,0,1,0.08,0.08,1.71,44.4,3.17,1.4,6.16,2.98,12,1,0,0,1,0.08,0.08,2.49,53.9,3.85,1.9,6.85,3.64,12,1,0,0,1,0.08,0.08,2.63
O.J. Howard,FA,TE,0.0,11,10,0.91,23,2.09,145,13.18,14.5,6.0,0.55,26,11.27,4,0.36,2,0.18,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10,0.91,23,2.09,6.0,0.55,0,0.0,0.0,1.0,26.5,2.41,0.9,4.57,2.36,10,0,0,0,1,0.1,0.1,1.79,31.5,2.86,1.4,4.84,2.86,10,0,0,0,1,0.1,0.1,2.46,36.5,3.32,1.9,5.12,3.37,10,0,0,0,1,0.1,0.1,2.59
Shane Zylstra,DET,TE,2.0,9,11,1.22,15,1.67,60,6.67,5.45,6.0,0.67,14,4.44,0,0.0,4,0.44,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11,1.22,15,1.67,6.0,0.67,0,0.0,0.0,0.93,30.0,3.33,0.4,6.76,2.96,7,0,1,0,1,0.12,0.12,1.71,35.5,3.94,0.9,7.48,3.53,7,1,0,0,1,0.12,0.12,2.44,41.0,4.56,1.4,8.22,4.11,8,0,0,0,1,0.12,0.12,2.51
Eric Tomlinson,LAC,TE,4.0,9,9,1.0,13,1.44,79,8.78,8.78,5.0,0.56,18,6.33,0,0.0,2,0.22,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,1.0,13,1.44,5.0,0.56,0,0.0,0.0,0.93,19.9,2.21,1.1,3.19,2.37,7,0,1,1,0,0.12,0.0,1.58,24.4,2.71,2.1,3.62,2.91,7,1,0,1,0,0.12,0.0,2.43,28.9,3.21,2.6,4.08,3.45,7,1,0,1,0,0.12,0.0,2.53
Ian Thomas,CAR,TE,1.0,14,21,1.5,30,2.14,197,14.07,9.38,8.0,0.57,50,11.5,1,0.07,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,21,1.5,30,2.14,8.0,0.57,0,0.0,0.0,1.0,19.7,1.41,1.15,1.34,1.87,13,1,0,0,0,0.0,0.0,1.42,30.2,2.16,1.8,1.59,2.84,13,1,0,0,0,0.0,0.0,2.36,40.7,2.91,2.55,1.89,3.79,14,0,0,0,0,0.0,0.0,2.75
Johnny Mundt,MIN,TE,3.0,13,19,1.46,21,1.62,140,10.77,7.37,9.0,0.69,17,8.0,0,0.0,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,1.46,21,1.62,9.0,0.69,0,0.0,0.0,1.0,20.0,1.54,1.2,1.63,1.95,12,0,1,0,0,0.0,0.0,1.42,29.5,2.27,1.7,1.73,2.93,12,1,0,0,0,0.0,0.0,2.36,39.0,3.0,2.6,1.9,3.91,13,0,0,0,0,0.0,0.0,2.76
Tommy Tremble,CAR,TE,2.0,15,19,1.27,32,2.13,174,11.6,9.16,9.0,0.6,29,8.4,1,0.07,3,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,1.27,32,2.13,9.0,0.6,1,0.07,0.05,1.0,33.4,2.23,0.7,3.16,2.39,12,1,0,2,0,0.15,0.0,1.66,42.9,2.86,1.2,3.49,3.09,12,1,1,1,0,0.07,0.0,2.33,52.4,3.49,1.7,3.86,3.81,13,0,1,1,0,0.07,0.0,2.52
Peyton Hendershot,KC,TE,6.0,12,11,0.92,16,1.33,103,8.58,9.36,8.0,0.67,29,6.17,2,0.17,2,0.17,1,0.08,2,0.17,2.0,1.0,0.08,1,0.08,12,1.0,17,1.42,9.0,0.75,0,0.0,0.0,1.0,28.5,2.38,0.75,3.05,2.57,8,1,2,1,0,0.09,0.0,1.59,34.0,2.83,1.4,3.31,3.11,9,1,2,0,0,0.0,0.0,2.32,39.5,3.29,2.15,3.64,3.64,9,2,1,0,0,0.0,0.0,2.46
Pharaoh Brown,SEA,TE,2.0,9,12,1.33,20,2.22,117,13.0,9.75,6.0,0.67,30,10.56,1,0.11,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12,1.33,20,2.22,6.0,0.67,0,0.0,0.0,0.93,11.7,1.3,1.3,1.14,1.8,9,0,0,0,0,0.0,0.0,1.35,17.7,1.97,2.2,1.73,2.54,9,0,0,0,0,0.0,0.0,2.3,23.7,2.63,2.7,2.33,3.26,9,0,0,0,0,0.0,0.0,2.41
Josh Oliver,MIN,TE,2.0,12,14,1.17,25,2.08,149,12.42,10.64,7.0,0.58,40,8.17,1,0.08,2,0.17,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,14,1.17,25,2.08,7.0,0.58,0,0.0,0.0,1.0,26.9,2.24,0.5,4.06,2.26,10,0,1,0,1,0.09,0.09,1.56,33.9,2.82,1.0,4.59,2.85,10,0,1,0,1,0.09,0.09,2.29,40.9,3.41,1.5,5.13,3.46,10,0,1,0,1,0.09,0.09,2.44
Albert Okwuegbunam Jr.,IND,TE,3.0,6,10,1.67,18,3.0,95,15.83,9.5,4.0,0.67,25,9.0,1,0.17,1,0.17,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10,1.67,18,3.0,4.0,0.67,0,0.0,0.0,0.78,15.5,2.58,0.85,4.07,2.6,5,0,0,0,1,0.2,0.2,1.73,20.5,3.42,1.35,4.72,3.43,4,1,0,1,0,0.2,0.0,2.27,25.5,4.25,1.85,5.47,4.25,4,1,0,1,0,0.2,0.0,2.35
Brevin Jordan,HOU,TE,3.0,9,14,1.56,28,3.11,128,14.22,9.14,7.0,0.78,20,10.44,2,0.22,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,14,1.56,28,3.11,7.0,0.78,0,0.0,0.0,0.93,12.8,1.42,0.9,1.43,1.86,8,1,0,0,0,0.0,0.0,1.31,19.8,2.2,1.4,1.93,2.76,8,1,0,0,0,0.0,0.0,2.22,26.8,2.98,2.3,2.46,3.63,8,1,0,0,0,0.0,0.0,2.49
Durham Smythe,MIA,TE,2.0,13,15,1.15,20,1.54,129,9.92,8.6,7.0,0.54,26,8.15,1,0.08,1,0.08,2,0.15,1,0.08,0.5,1.0,0.08,1,0.08,17,1.31,22,1.69,8.0,0.62,0,0.0,0.0,1.0,25.0,1.92,0.9,2.4,2.21,11,0,2,0,0,0.0,0.0,1.41,32.5,2.5,1.4,2.62,2.9,11,1,1,0,0,0.0,0.0,2.2,40.0,3.08,1.9,2.92,3.6,11,2,0,0,0,0.0,0.0,2.37
Ross Dwelley,ATL,TE,2.0,5,3,0.6,5,1.0,105,21.0,35.0,3.0,0.6,56,21.0,2,0.4,1,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,0.6,5,1.0,3.0,0.6,0,0.0,0.0,0.72,16.5,3.3,1.1,4.31,3.28,3,1,0,1,0,0.25,0.0,1.57,18.0,3.6,1.6,4.5,3.66,3,1,0,1,0,0.25,0.0,2.12,19.5,3.9,2.1,4.71,4.05,4,0,1,0,0,0.0,0.0,1.84
Anthony Firkser,KC,TE,5.0,8,9,1.12,13,1.62,100,12.5,11.11,5.0,0.62,22,10.75,1,0.12,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,1.12,13,1.62,5.0,0.62,0,0.0,0.0,0.88,10.0,1.25,1.1,0.8,1.89,8,0,0,0,0,0.0,0.0,1.2,14.5,1.81,1.8,1.02,2.67,8,0,0,0,0,0.0,0.0,2.04,19.0,2.38,2.35,1.29,3.41,8,0,0,0,0,0.0,0.0,2.18
John Bates,WAS,TE,3.0,10,14,1.4,22,2.2,108,10.8,7.71,4.0,0.4,20,6.3,1,0.1,1,0.1,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,14,1.4,22,2.2,4.0,0.4,0,0.0,0.0,0.96,16.8,1.68,0.55,2.67,1.88,9,0,0,1,0,0.11,0.0,1.3,23.8,2.38,1.05,3.24,2.62,9,0,0,1,0,0.11,0.0,1.98,30.8,3.08,1.55,3.87,3.36,9,0,0,1,0,0.11,0.0,2.25
Jody Fortson Jr.,KC,TE,7.0,10,9,0.9,13,1.3,108,10.8,12.0,6.0,0.6,40,9.2,2,0.2,2,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,0.9,13,1.3,6.0,0.6,1,0.1,0.11,0.96,20.8,2.08,0.7,2.96,2.27,7,1,2,0,0,0.0,0.0,1.27,25.3,2.53,1.2,3.16,2.81,7,2,1,0,0,0.0,0.0,1.97,29.8,2.98,1.7,3.39,3.36,9,1,0,0,0,0.0,0.0,2.08
Blake Bell,FA,TE,0.0,2,2,1.0,2,1.0,20,10.0,10.0,1.0,0.5,17,10.0,0,0.0,1,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2,1.0,2,1.0,1.0,0.5,0,0.0,0.0,0.44,8.0,4.0,4.0,5.23,3.78,1,0,0,1,0,1.0,0.0,1.86,9.0,4.5,4.5,5.23,4.4,1,0,1,0,0,0.0,0.0,1.87,10.0,5.0,5.0,5.23,5.05,1,1,0,0,0,0.0,0.0,1.82
Brycen Hopkins,FA,TE,0.0,7,7,1.0,11,1.57,109,15.57,15.57,5.0,0.71,22,10.57,2,0.29,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,1.0,11,1.57,5.0,0.71,0,0.0,0.0,0.84,10.9,1.56,1.1,1.97,1.88,6,0,1,0,0,0.0,0.0,1.13,14.4,2.06,1.6,2.45,2.43,6,0,1,0,0,0.0,0.0,1.84,17.9,2.56,2.1,2.94,2.98,6,1,0,0,0,0.0,0.0,1.83
Jack Stoll,MIA,TE,4.0,10,11,1.1,14,1.4,123,12.3,11.18,5.0,0.5,26,10.2,2,0.2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11,1.1,14,1.4,5.0,0.5,0,0.0,0.0,0.96,12.3,1.23,0.9,1.25,1.66,9,1,0,0,0,0.0,0.0,1.12,17.8,1.78,1.4,1.66,2.32,10,0,0,0,0,0.0,0.0,1.82,23.3,2.33,1.9,2.08,2.97,10,0,0,0,0,0.0,0.0,2.01
Dan Arnold,FA,TE,0.0,11,9,0.82,13,1.18,135,12.27,15.0,5.0,0.45,26,12.27,3,0.27,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,0.82,13,1.18,5.0,0.45,0,0.0,0.0,1.0,13.5,1.23,0.8,0.93,1.79,11,0,0,0,0,0.0,0.0,1.15,18.0,1.64,1.3,1.07,2.38,11,0,0,0,0,0.0,0.0,1.82,22.5,2.05,1.8,1.23,2.97,11,0,0,0,0,0.0,0.0,2.02
Josiah Deguara,JAC,TE,2.0,9,13,1.44,15,1.67,114,12.67,8.77,4.0,0.44,25,8.67,1,0.11,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,13,1.44,15,1.67,4.0,0.44,0,0.0,0.0,0.93,11.4,1.27,0.9,1.4,1.66,8,1,0,0,0,0.0,0.0,1.1,17.9,1.99,1.4,2.13,2.43,8,1,0,0,0,0.0,0.0,1.8,24.4,2.71,1.9,2.87,3.18,8,0,1,0,0,0.0,0.0,2.04
Connor Heyward,PIT,TE,3.0,15,12,0.8,17,1.13,151,10.07,12.58,6.0,0.4,45,8.2,2,0.13,1,0.07,2,0.13,27,1.8,13.5,2.0,0.13,0,0.0,14,0.93,19,1.27,8.0,0.53,0,0.0,0.0,1.0,23.8,1.59,0.6,2.39,1.82,12,2,0,1,0,0.07,0.0,1.2,29.8,1.99,1.1,2.72,2.29,12,2,1,0,0,0.0,0.0,1.75,35.8,2.39,1.6,3.1,2.75,13,2,0,0,0,0.0,0.0,1.87
Eric Saubert,SF,TE,2.0,14,15,1.07,24,1.71,148,10.57,9.87,6.0,0.43,25,7.79,3,0.21,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,15,1.07,24,1.71,6.0,0.43,0,0.0,0.0,1.0,20.8,1.49,0.35,2.3,1.72,13,0,0,1,0,0.08,0.0,1.11,28.3,2.02,0.85,2.72,2.33,12,1,1,0,0,0.0,0.0,1.66,35.8,2.56,1.35,3.24,2.91,12,1,1,0,0,0.0,0.0,1.88
Lawrence Cager,WAS,TE,2.0,6,13,2.17,19,3.17,118,19.67,9.08,8.0,1.33,20,9.67,1,0.17,1,0.17,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,13,2.17,19,3.17,8.0,1.33,0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.25,6.5,1.08,0.75,1.5,1.45,6,0,0,0,0,0.0,0.0,1.6,13.0,2.17,1.5,2.99,2.52,5,1,0,0,0,0.0,0.0,1.51
Zach Gentry,FA,TE,0.0,14,19,1.36,23,1.64,132,9.43,6.95,6.0,0.43,32,7.21,2,0.14,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19,1.36,23,1.64,6.0,0.43,0,0.0,0.0,1.0,13.2,0.94,0.35,1.5,1.22,12,2,0,0,0,0.0,0.0,0.79,22.7,1.62,0.9,1.99,2.02,13,1,0,0,0,0.0,0.0,1.55,32.2,2.3,1.4,2.53,2.79,13,0,1,0,0,0.0,0.0,1.84
Luke Farrell,JAC,TE,3.0,4,4,1.0,4,1.0,40,10.0,10.0,3.0,0.75,15,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,1.0,4,1.0,3.0,0.75,0,0.0,0.0,0.65,4.0,1.0,1.1,0.5,1.7,4,0,0,0,0,0.0,0.0,0.79,6.0,1.5,1.6,0.5,2.63,4,0,0,0,0,0.0,0.0,1.54,8.0,2.0,2.1,0.5,3.63,4,0,0,0,0,0.0,0.0,1.55
Quintin Morris,BUF,TE,2.0,9,8,0.89,11,1.22,84,9.33,10.5,6.0,0.67,26,7.11,1,0.11,1,0.11,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,0.89,11,1.22,6.0,0.67,1,0.11,0.12,0.93,12.4,1.38,0.3,2.41,1.58,8,0,1,0,0,0.0,0.0,0.81,16.4,1.82,0.8,2.65,2.11,8,0,1,0,0,0.0,0.0,1.53,20.4,2.27,1.3,2.96,2.64,8,1,0,0,0,0.0,0.0,1.57
Parker Hesse,FA,TE,0.0,12,9,0.75,11,0.92,89,7.42,9.89,6.0,0.5,22,7.42,1,0.08,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,0.75,11,0.92,6.0,0.5,0,0.0,0.0,1.0,8.9,0.74,0.7,0.66,1.18,12,0,0,0,0,0.0,0.0,0.84,13.4,1.12,1.2,0.83,1.73,12,0,0,0,0,0.0,0.0,1.51,17.9,1.49,1.7,1.02,2.27,12,0,0,0,0,0.0,0.0,1.68
Charlie Kolar,BAL,TE,2.0,1,4,4.0,6,6.0,49,49.0,12.25,3.0,3.0,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,4.0,6,6.0,3.0,3.0,0,0.0,0.0,0.28,4.9,4.9,4.9,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,6.9,6.9,6.9,0.0,0.0,0,1,0,0,0,0.0,0.0,1.5,8.9,8.9,8.9,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0
Grant Calcaterra,PHI,TE,3.0,6,5,0.83,9,1.5,81,13.5,16.2,3.0,0.5,40,12.0,1,0.17,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5,0.83,9,1.5,3.0,0.5,0,0.0,0.0,0.78,8.1,1.35,0.95,1.7,1.69,6,0,0,0,0,0.0,0.0,0.94,10.6,1.77,1.35,1.95,2.21,6,0,0,0,0,0.0,0.0,1.48,13.1,2.18,1.85,2.23,2.73,6,0,0,0,0,0.0,0.0,1.55
Chris Myarick,FA,TE,0.0,10,7,0.7,8,0.8,65,6.5,9.29,5.0,0.5,23,5.5,1,0.1,1,0.1,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,0.7,8,0.8,5.0,0.5,0,0.0,0.0,0.96,12.5,1.25,0.5,1.91,1.52,9,0,1,0,0,0.0,0.0,0.86,16.0,1.6,1.0,2.1,1.97,9,1,0,0,0,0.0,0.0,1.47,19.5,1.95,1.5,2.32,2.41,10,0,0,0,0,0.0,0.0,1.59
Ben Ellefson,FA,TE,0.0,2,3,1.5,3,1.5,26,13.0,8.67,2.0,1.0,12,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,1.5,3,1.5,2.0,1.0,0,0.0,0.0,0.44,2.6,1.3,1.3,1.56,1.66,2,0,0,0,0,0.0,0.0,0.59,4.1,2.05,2.05,1.91,2.58,2,0,0,0,0,0.0,0.0,1.38,5.6,2.8,2.8,2.26,3.49,2,0,0,0,0,0.0,0.0,1.18
Geoff Swaim,CLE,TE,4.0,12,12,1.0,16,1.33,58,4.83,4.83,4.0,0.33,13,3.58,0,0.0,1,0.08,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12,1.0,16,1.33,4.0,0.33,0,0.0,0.0,1.0,11.8,0.98,0.35,2.24,1.15,11,0,0,1,0,0.09,0.0,0.86,17.8,1.48,0.85,2.66,1.72,11,0,1,0,0,0.0,0.0,1.33,23.8,1.98,1.35,3.11,2.28,11,0,1,0,0,0.0,0.0,1.59
Kyle Rudolph,FA,TE,0.0,5,3,0.6,5,1.0,28,5.6,9.33,2.0,0.4,12,5.6,0,0.0,1,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,0.6,5,1.0,2.0,0.4,0,0.0,0.0,0.72,8.8,1.76,0.8,2.86,1.93,4,0,1,0,0,0.0,0.0,0.86,10.3,2.06,1.3,3.03,2.31,4,0,1,0,0,0.0,0.0,1.31,11.8,2.36,1.8,3.2,2.7,4,1,0,0,0,0.0,0.0,1.37
Stone Smartt,LAC,TE,3.0,3,4,1.33,5,1.67,17,5.67,4.25,1.0,0.33,8,6.33,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,1.33,5,1.67,1.0,0.33,0,0.0,0.0,0.56,1.7,0.57,0.6,0.25,1.14,3,0,0,0,0,0.0,0.0,0.48,3.7,1.23,1.3,0.12,3.13,3,0,0,0,0,0.0,0.0,1.25,5.7,1.9,1.8,0.36,3.75,3,0,0,0,0,0.0,0.0,1.33
Kendall Blanton,FA,TE,0.0,2,2,1.0,2,1.0,35,17.5,17.5,1.0,0.5,28,17.5,1,0.5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2,1.0,2,1.0,1.0,0.5,0,0.0,0.0,0.44,3.5,1.75,1.75,1.48,2.27,2,0,0,0,0,0.0,0.0,0.75,4.5,2.25,2.25,1.48,3.01,2,0,0,0,0,0.0,0.0,1.23,5.5,2.75,2.75,1.48,3.81,2,0,0,0,0,0.0,0.0,1.2
Nick Vannett,TEN,TE,2.0,7,6,0.86,9,1.29,55,7.86,9.17,1.0,0.14,15,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6,0.86,9,1.29,1.0,0.14,0,0.0,0.0,0.84,5.5,0.79,0.8,0.69,1.23,7,0,0,0,0,0.0,0.0,0.79,8.5,1.21,1.3,1.01,1.79,7,0,0,0,0,0.0,0.0,1.21,11.5,1.64,1.8,1.35,2.33,7,0,0,0,0,0.0,0.0,1.49
Tyler Kroft,FA,TE,0.0,6,4,0.67,5,0.83,57,9.5,14.25,2.0,0.33,28,9.5,1,0.17,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,0.67,5,0.83,2.0,0.33,0,0.0,0.0,0.78,5.7,0.95,0.75,1.05,1.34,6,0,0,0,0,0.0,0.0,0.72,7.7,1.28,1.25,1.25,1.8,6,0,0,0,0,0.0,0.0,1.19,9.7,1.62,1.75,1.46,2.25,6,0,0,0,0,0.0,0.0,1.32
Giovanni Ricci,FA,TE,0.0,11,8,0.73,9,0.82,100,9.09,12.5,3.0,0.27,32,7.73,1,0.09,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8,0.73,9,0.82,3.0,0.27,0,0.0,0.0,1.0,10.0,0.91,0.2,1.18,1.25,11,0,0,0,0,0.0,0.0,0.66,14.0,1.27,0.7,1.55,1.69,11,0,0,0,0,0.0,0.0,1.17,18.0,1.64,1.2,1.96,2.11,11,0,0,0,0,0.0,0.0,1.41
Ko Kieft,TB,TE,2.0,14,7,0.5,10,0.71,80,5.71,11.43,5.0,0.36,19,5.71,0,0.0,1,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,0.5,10,0.71,5.0,0.36,0,0.0,0.0,1.0,14.0,1.0,0.3,1.73,1.25,13,0,1,0,0,0.0,0.0,0.69,17.5,1.25,0.55,1.9,1.58,13,1,0,0,0,0.0,0.0,1.1,21.0,1.5,0.8,2.08,1.91,13,1,0,0,0,0.0,0.0,1.15
Armani Rogers,ATL,TE,3.0,9,5,0.56,6,0.67,64,7.11,12.8,4.0,0.44,23,5.89,1,0.11,0,0.0,2,0.22,26,2.89,13.0,1.0,0.11,0,0.0,7,0.78,8,0.89,5.0,0.56,0,0.0,0.0,0.93,9.0,1.0,0.2,1.21,1.36,9,0,0,0,0,0.0,0.0,0.66,11.5,1.28,0.2,1.61,1.68,9,0,0,0,0,0.0,0.0,1.06,14.0,1.56,0.2,2.06,1.98,9,0,0,0,0,0.0,0.0,0.89
N'Keal Harry,FA,TE,0.0,6,7,1.17,9,1.5,116,19.33,16.57,4.0,0.67,49,18.17,1,0.17,1,0.17,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7,1.17,9,1.5,4.0,0.67,0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0.0,0.0,0.12,3.5,0.58,0.5,0.2,1.28,6,0,0,0,0,0.0,0.0,1.01,7.0,1.17,1.0,0.41,2.23,6,0,0,0,0,0.0,0.0,1.13
Maxx Williams,FA,TE,0.0,3,3,1.0,3,1.0,18,6.0,6.0,1.0,0.33,7,4.33,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,1.0,3,1.0,1.0,0.33,0,0.0,0.0,0.56,1.8,0.6,0.7,0.56,0.99,3,0,0,0,0,0.0,0.0,0.43,3.3,1.1,1.2,1.05,1.61,3,0,0,0,0,0.0,0.0,0.85,4.8,1.6,1.7,1.55,2.19,3,0,0,0,0,0.0,0.0,0.92
Chris Manhertz,NYG,TE,3.0,8,6,0.75,8,1.0,42,5.25,7.0,2.0,0.25,21,5.0,1,0.12,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6,0.75,8,1.0,2.0,0.25,0,0.0,0.0,0.88,4.2,0.52,0.0,0.84,0.78,8,0,0,0,0,0.0,0.0,0.37,7.2,0.9,0.45,1.09,1.3,8,0,0,0,0,0.0,0.0,0.83,10.2,1.27,0.95,1.39,1.79,8,0,0,0,0,0.0,0.0,1.06
